Time,Day_of_week,Age_band_of_driver,Sex_of_driver,Vehicle_driver_relation,Types_of_Junction,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Number_of_vehicles_involved,Number_of_casualties,Vehicle_movement,Pedestrian_movement,Cause_of_accident,Accident_severity
16:51:00,Wednesday,31-50,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.0,0.0,Going straight,"Walking along in carriageway, back to traffic",No distancing,Serious Injury
19:02:00,Saturday,18-30,Male,Employee,Crossing,Wet or damp,Darkness - lights lit,Normal,Collision with pedestrians,0.2,0.0,Going straight,Crossing from offside - masked by  parked or statioNot a Pedestrianry vehicle,No distancing,Slight Injury
19:02:00,Saturday,18-30,Male,Owner,Crossing,Wet or damp,Darkness - lights lit,Normal,Collision with pedestrians,0.2,0.0,Waiting to go,Not a Pedestrian,No priority to vehicle,Slight Injury
8:10:00,Monday,18-30,Male,Employee,Y Shape,Wet or damp,Daylight,Fog or mist,Vehicle with vehicle collision,0.2,0.0,Moving Backward,"Walking along in carriageway, facing traffic",Moving Backward,Slight Injury
8:10:00,Monday,31-50,Male,Employee,Y Shape,Wet or damp,Daylight,Fog or mist,Vehicle with vehicle collision,0.2,0.0,Moving Backward,"In carriageway, statioNot a Pedestrianry - not crossing  (standing or playing)",Moving Backward,Slight Injury
17:50:00,Saturday,18-30,Male,Owner,Y Shape,Dry,Daylight,Normal,Collision with pedestrians,0.2,0.0,Going straight,Not a Pedestrian,Getting off the vehicle improperly,Slight Injury
17:50:00,Saturday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Collision with pedestrians,0.2,0.0,Unknown,Not a Pedestrian,Changing lane to the left,Slight Injury
20:51:00,Tuesday,18-30,Male,Employee,Y Shape,Wet or damp,Darkness - lights lit,Windy,Collision with pedestrians,0.0,0.0,Going straight,Not a Pedestrian,Changing lane to the left,Serious Injury
14:00:00,Saturday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,No priority to vehicle,Slight Injury
14:00:00,Saturday,18-30,Male,Employee,Y Shape,Dry,Daylight,Normal,Collision with roadside objects,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
14:43:00,Friday,Over 51,Male,Employee,Other,Dry,Daylight,Normal,Vehicle with vehicle collision,0.0,0.0,Moving Backward,Not a Pedestrian,Changing lane to the right,Slight Injury
16:26:00,Tuesday,Over 51,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Driving carelessly,Serious Injury
16:26:00,Tuesday,Over 51,Male,Employee,Y Shape,Dry,Daylight,Normal,Collision with roadside objects,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the left,Serious Injury
13:54:00,Saturday,31-50,Unknown,Owner,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.2,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
13:54:00,Saturday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.2,Going straight,Not a Pedestrian,Driving under the influence of drugs,Slight Injury
13:54:00,Saturday,18-30,Male,Owner,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.2,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
15:31:00,Monday,31-50,Male,Employee,Y Shape,Dry,Daylight,Cloudy,Vehicle with vehicle collision,0.2,0.0,Reversing,Not a Pedestrian,No distancing,Slight Injury
15:31:00,Monday,Over 51,Male,Owner,Y Shape,Dry,Daylight,Cloudy,Collision with pedestrians,0.2,0.0,Going straight,Not a Pedestrian,No priority to vehicle,Slight Injury
12:30:00,Thursday,18-30,Unknown,Employee,No junction,Wet or damp,Daylight,Normal,Rollover,0.0,0.0,Going straight,Not a Pedestrian,No priority to vehicle,Slight Injury
18:45:00,Wednesday,18-30,Male,Owner,No junction,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,0.2,0.0,Going straight,Crossing from offside - masked by  parked or statioNot a Pedestrianry vehicle,No priority to vehicle,Slight Injury
18:45:00,Wednesday,31-50,Unknown,Owner,No junction,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the left,Slight Injury
19:12:00,Tuesday,31-50,Male,Employee,No junction,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.0,0.0,Going straight,Not a Pedestrian,Moving Backward,Serious Injury
17:25:00,Friday,31-50,Male,Owner,No junction,Dry,Daylight,Normal,Collision with roadside objects,0.2,0.0,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
17:25:00,Friday,31-50,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Crossing from offside - masked by  parked or statioNot a Pedestrianry vehicle,Driving under the influence of drugs,Slight Injury
12:48:00,Friday,31-50,Male,Employee,Y Shape,Wet or damp,Daylight,Normal,Rollover,0.0,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
7:10:00,Friday,18-30,Male,Employee,Y Shape,Dry,Daylight,Normal,Collision with roadside objects,0.2,0.0,Waiting to go,Not a Pedestrian,No priority to vehicle,Slight Injury
7:10:00,Friday,18-30,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
17:10:00,Friday,18-30,Male,Employee,No junction,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.0,Going straight,Not a Pedestrian,Driving to the left,Slight Injury
17:10:00,Friday,31-50,Male,Employee,No junction,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.0,Going straight,Not a Pedestrian,Moving Backward,Slight Injury
17:10:00,Friday,18-30,Male,Employee,No junction,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.0,Going straight,"Walking along in carriageway, facing traffic",No priority to vehicle,Slight Injury
9:05:00,Friday,31-50,Male,Employee,Y Shape,Wet or damp,Daylight,Raining,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,No distancing,Slight Injury
9:05:00,Friday,18-30,Unknown,Employee,Y Shape,Wet or damp,Daylight,Raining,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
16:15:00,Wednesday,31-50,Male,Owner,No junction,Dry,Daylight,Normal,Collision with pedestrians,0.0,0.0,Going straight,Not a Pedestrian,Changing lane to the left,Slight Injury
18:00:00,Sunday,Unknown,Female,Owner,Crossing,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.0,0.0,Going straight,Not a Pedestrian,No priority to vehicle,Slight Injury
13:55:00,Sunday,Over 51,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.4000000000000001,Going straight,Not a Pedestrian,No priority to vehicle,Slight Injury
13:55:00,Sunday,18-30,Male,Employee,Y Shape,Dry,Daylight,Normal,Collision with roadside objects,0.4000000000000001,0.4000000000000001,Going straight,Not a Pedestrian,No distancing,Slight Injury
13:55:00,Sunday,18-30,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.4000000000000001,Going straight,Not a Pedestrian,Driving to the left,Slight Injury
13:55:00,Sunday,18-30,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.4000000000000001,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
19:20:00,Sunday,Unknown,Female,Employee,No junction,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.2,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
19:20:00,Sunday,31-50,Male,Employee,No junction,Dry,Darkness - lights lit,Normal,Collision with roadside objects,0.2,0.2,Turnover,Not a Pedestrian,Changing lane to the right,Slight Injury
19:20:00,Sunday,31-50,Male,Employee,No junction,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.2,Reversing,Not a Pedestrian,Driving carelessly,Slight Injury
11:58:00,Saturday,31-50,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.0,0.0,Moving Backward,Not a Pedestrian,Changing lane to the left,Slight Injury
12:53:00,Sunday,31-50,Unknown,Employee,Crossing,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.2,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
12:53:00,Sunday,18-30,Male,Employee,Crossing,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.2,Moving Backward,Not a Pedestrian,Driving carelessly,Slight Injury
12:53:00,Sunday,18-30,Male,Employee,Crossing,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.2,Going straight,Not a Pedestrian,Driving under the influence of drugs,Slight Injury
20:40:00,Friday,18-30,Male,Employee,Y Shape,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
20:40:00,Friday,31-50,Unknown,Employee,Y Shape,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,No distancing,Slight Injury
12:44:00,Tuesday,Under 18,Male,Employee,Crossing,Wet or damp,Daylight,Other,Collision with roadside objects,0.2,0.0,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
12:44:00,Tuesday,18-30,Male,Owner,Crossing,Wet or damp,Daylight,Other,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Driving to the left,Slight Injury
8:50:00,Thursday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Unknown,Not a Pedestrian,Overtaking,Slight Injury
8:50:00,Thursday,18-30,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Crossing from nearside - masked by parked or statioNot a Pedestrianry vehicle,No distancing,Slight Injury
8:08:00,Tuesday,18-30,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.0,0.0,Unknown,Crossing from driver's nearside,Driving carelessly,Serious Injury
15:33:00,Tuesday,31-50,Male,Owner,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,No priority to vehicle,Slight Injury
15:33:00,Tuesday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Moving Backward,Not a Pedestrian,No priority to vehicle,Slight Injury
18:20:00,Sunday,18-30,Male,Employee,Crossing,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,No priority to vehicle,Slight Injury
18:20:00,Sunday,Over 51,Male,Employee,Crossing,Dry,Daylight,Normal,Collision with roadside objects,0.2,0.0,Going straight,Not a Pedestrian,No priority to vehicle,Slight Injury
9:55:00,Monday,Over 51,Male,Owner,No junction,Wet or damp,Daylight,Normal,Rollover,0.2,0.0,Moving Backward,Not a Pedestrian,No distancing,Slight Injury
9:55:00,Monday,Over 51,Male,Employee,No junction,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Moving Backward,Slight Injury
20:16:00,Wednesday,31-50,Unknown,Employee,Crossing,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.0,0.0,Turnover,Not a Pedestrian,No distancing,Slight Injury
9:05:00,Monday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.0,Going straight,Crossing from driver's nearside,Changing lane to the left,Slight Injury
9:05:00,Monday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.0,Going straight,Not a Pedestrian,Changing lane to the left,Slight Injury
9:05:00,Monday,Unknown,Female,Owner,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.0,Unknown,Not a Pedestrian,No priority to pedestrian,Slight Injury
20:00:00,Wednesday,Over 51,Male,Employee,No junction,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,0.0,0.0,Going straight,Not a Pedestrian,Moving Backward,Fatal injury
11:30:00,Tuesday,18-30,Male,Employee,Crossing,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.6000000000000001,1.0000000000000002,Going straight,Not a Pedestrian,Changing lane to the left,Serious Injury
11:30:00,Tuesday,18-30,Male,Employee,Crossing,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.6000000000000001,1.0000000000000002,Going straight,Not a Pedestrian,No distancing,Serious Injury
11:30:00,Tuesday,Under 18,Male,Employee,Crossing,Wet or damp,Daylight,Normal,Collision with roadside objects,0.6000000000000001,1.0000000000000002,Going straight,Not a Pedestrian,No priority to vehicle,Serious Injury
11:30:00,Tuesday,Under 18,Male,Employee,Crossing,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.6000000000000001,1.0000000000000002,Reversing,Crossing from offside - masked by  parked or statioNot a Pedestrianry vehicle,Changing lane to the right,Serious Injury
11:30:00,Tuesday,Under 18,Male,Employee,Crossing,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.6000000000000001,1.0000000000000002,Going straight,Not a Pedestrian,No distancing,Serious Injury
11:30:00,Tuesday,31-50,Male,Employee,Crossing,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.6000000000000001,1.0000000000000002,Moving Backward,Not a Pedestrian,No distancing,Serious Injury
11:30:00,Tuesday,18-30,Male,Employee,Crossing,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.6000000000000001,1.0000000000000002,Going straight,Not a Pedestrian,Getting off the vehicle improperly,Serious Injury
14:00:00,Saturday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Collision with pedestrians,0.2,0.0,Going straight,Not a Pedestrian,No priority to pedestrian,Slight Injury
14:00:00,Saturday,18-30,Male,Other,Y Shape,Dry,Daylight,Normal,Collision with pedestrians,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the left,Slight Injury
20:55:00,Friday,Over 51,Male,Employee,Crossing,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.4000000000000001,0.8,Going straight,Not a Pedestrian,No distancing,Serious Injury
20:55:00,Friday,Over 51,Male,Employee,Crossing,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.4000000000000001,0.8,Going straight,Not a Pedestrian,Driving carelessly,Serious Injury
20:55:00,Friday,Over 51,Male,Employee,Crossing,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.4000000000000001,0.8,Turnover,Not a Pedestrian,No distancing,Serious Injury
20:55:00,Friday,Over 51,Male,Employee,Crossing,Dry,Darkness - lights lit,Normal,Rollover,0.4000000000000001,0.8,Going straight,Not a Pedestrian,Changing lane to the right,Serious Injury
20:55:00,Friday,Over 51,Male,Owner,Crossing,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.4000000000000001,0.8,Going straight,Not a Pedestrian,Overtaking,Serious Injury
20:55:00,Friday,18-30,Female,Employee,Crossing,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.4000000000000001,0.8,Moving Backward,Not a Pedestrian,Driving carelessly,Serious Injury
19:07:00,Friday,18-30,Male,Owner,Y Shape,Dry,Darkness - lights lit,Normal,Collision with pedestrians,0.2,0.2,Going straight,Not a Pedestrian,Moving Backward,Slight Injury
19:07:00,Friday,18-30,Male,Employee,Y Shape,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.2,Going straight,Not a Pedestrian,No distancing,Slight Injury
23:22:00,Saturday,Over 51,Male,Employee,Crossing,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.0,0.0,Going straight,Crossing from nearside - masked by parked or statioNot a Pedestrianry vehicle,Overtaking,Serious Injury
18:35:00,Thursday,31-50,Male,Employee,No junction,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.0,0.0,Other,Not a Pedestrian,Driving carelessly,Slight Injury
13:43:00,Monday,Over 51,Male,Employee,Y Shape,Dry,Daylight,Normal,Collision with pedestrians,0.2,0.0,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
13:43:00,Monday,18-30,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Moving Backward,Slight Injury
8:40:00,Sunday,31-50,Male,Employee,No junction,Wet or damp,Daylight,Normal,Collision with pedestrians,0.2,0.0,Turnover,Not a Pedestrian,Driving carelessly,Slight Injury
8:40:00,Sunday,Unknown,Female,Employee,No junction,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Moving Backward,Not a Pedestrian,Driving to the left,Slight Injury
8:28:00,Monday,Under 18,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the left,Slight Injury
8:28:00,Monday,18-30,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,No distancing,Slight Injury
13:00:00,Saturday,18-30,Unknown,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,No distancing,Slight Injury
13:00:00,Saturday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Reversing,Not a Pedestrian,Changing lane to the right,Slight Injury
16:35:00,Saturday,18-30,Male,Owner,No junction,Dry,Daylight,Normal,Collision with roadside objects,0.2,0.0,Going straight,Not a Pedestrian,Driving under the influence of drugs,Slight Injury
16:35:00,Saturday,Under 18,Male,Other,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
10:39:00,Wednesday,Over 51,Unknown,Employee,No junction,Wet or damp,Daylight,Raining,Vehicle with vehicle collision,0.0,0.0,Going straight,Not a Pedestrian,Changing lane to the left,Slight Injury
12:55:00,Monday,18-30,Male,Employee,Y Shape,Dry,Daylight,Normal,Collision with roadside objects,0.4000000000000001,0.0,Parked,Not a Pedestrian,Moving Backward,Slight Injury
12:55:00,Monday,18-30,Female,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.0,Going straight,Not a Pedestrian,No distancing,Slight Injury
12:55:00,Monday,18-30,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
