Location,Accident_Type,Latitude,Longitude,Year,Month,Day,Hour,Minute
Sharm El Sheikh,Fatal,30.00673239408247,32.77126543846858,2022.0,1.0,10.0,1.0,0.0
Alexandria,Moderate,31.439178661339938,27.577138378481006,2022.0,5.0,2.0,15.0,0.0
Alexandria,Severe,23.554303209787804,31.343910318513178,2020.0,11.0,17.0,,0.0
Cairo,Moderate,,27.70774238796121,2022.0,12.0,12.0,18.0,0.0
Alexandria,Moderate,25.99355205453349,32.646647740033494,2024.0,1.0,,4.0,0.0
Alexandria,Moderate,30.10868434253451,32.93858801952467,2021.0,7.0,15.0,7.0,0.0
Luxor,Moderate,25.723260065711866,31.536536683292248,2022.0,12.0,27.0,18.0,0.0
Cairo,Fatal,29.902725201297176,27.847498852484737,2023.0,1.0,3.0,6.0,0.0
Alexandria,Severe,22.54288191183195,29.690378065634867,2020.0,3.0,6.0,14.0,0.0
Aswan,Minor,25.402079112774487,33.47874354789538,2022.0,,6.0,3.0,0.0
Giza,Fatal,28.476953655085453,25.564289723265837,2022.0,1.0,2.0,22.0,
Luxor,Minor,27.657561021939706,29.90794461929634,2021.0,1.0,3.0,19.0,0.0
Sharm El Sheikh,Minor,26.93041546695971,33.40538341550289,2022.0,7.0,21.0,7.0,0.0
Sharm El Sheikh,Minor,27.359760128111347,31.914405373891427,2022.0,8.0,29.0,,0.0
Sharm El Sheikh,Fatal,30.294879778477267,34.41464172785662,2023.0,6.0,7.0,20.0,0.0
Giza,Severe,29.938403699628388,27.62551162623598,2024.0,8.0,27.0,10.0,0.0
Cairo,Minor,28.935968889203515,27.228607294328825,2021.0,4.0,10.0,2.0,0.0
Giza,Fatal,30.64040908693169,27.48596589502583,2024.0,11.0,24.0,21.0,0.0
Luxor,Moderate,,33.0292065918303,2021.0,5.0,2.0,12.0,0.0
Luxor,Moderate,30.351955511655476,25.871409769494832,2024.0,9.0,26.0,19.0,0.0
Cairo,Severe,27.823744847844736,26.018646223159244,2021.0,8.0,31.0,18.0,0.0
Giza,Severe,23.668824736000815,26.889901315720053,2021.0,,17.0,21.0,0.0
Alexandria,Minor,31.14013601826344,30.545793999192647,2024.0,7.0,15.0,14.0,0.0
Luxor,Moderate,29.719772636136998,28.57727847826167,2020.0,8.0,14.0,,0.0
Luxor,Fatal,30.63999043329173,34.159713678770416,2021.0,8.0,26.0,11.0,0.0
Sharm El Sheikh,Minor,23.653761943316113,33.28714828990958,2024.0,8.0,19.0,15.0,0.0
Aswan,Severe,25.73680244710304,29.517769593691003,2023.0,7.0,2.0,8.0,0.0
Sharm El Sheikh,Fatal,24.510200453485812,31.216558003593242,2021.0,12.0,12.0,,0.0
Luxor,Severe,30.851607084232857,27.010871951593955,2024.0,10.0,31.0,23.0,0.0
Alexandria,Severe,23.246462778129644,27.989318310493935,2020.0,8.0,15.0,,0.0
Sharm El Sheikh,Severe,31.4366754272299,32.976906774322444,2022.0,1.0,18.0,21.0,0.0
Luxor,Moderate,23.13253290020083,25.708441132404268,2024.0,11.0,16.0,12.0,
Aswan,Severe,28.50799218618665,,2020.0,11.0,21.0,,0.0
Luxor,Severe,22.047862425966,25.53134120379113,2024.0,2.0,5.0,6.0,0.0
Luxor,Minor,30.794685886667892,28.290001429731287,2020.0,2.0,14.0,15.0,0.0
Sharm El Sheikh,Minor,22.928970354402853,26.666571011370003,2021.0,7.0,11.0,1.0,0.0
Sharm El Sheikh,Minor,27.781702849565477,,2020.0,12.0,16.0,14.0,0.0
Cairo,Minor,22.829667389520203,33.26276605394476,2023.0,11.0,14.0,0.0,0.0
Cairo,Minor,29.361333798886204,30.401868889263064,2024.0,11.0,27.0,0.0,0.0
Alexandria,Moderate,23.424310228007368,28.79632043402879,2024.0,4.0,13.0,16.0,0.0
Alexandria,Moderate,25.34932619657323,34.78978549890744,2021.0,7.0,23.0,13.0,0.0
Aswan,Moderate,24.131928759334162,33.064150196845944,2023.0,2.0,11.0,0.0,0.0
Sharm El Sheikh,Moderate,23.247727458418556,26.952134728646644,2020.0,5.0,15.0,18.0,0.0
Luxor,Moderate,29.852073376692754,26.727394773674224,2020.0,5.0,13.0,8.0,0.0
Luxor,Minor,23.73027436620753,33.61010300409697,2020.0,,1.0,9.0,0.0
Alexandria,Fatal,28.201098701714375,31.571252775049537,2021.0,,29.0,20.0,0.0
Luxor,Moderate,26.324151513469808,26.51272176600682,2022.0,1.0,31.0,21.0,0.0
Sharm El Sheikh,Minor,27.43922787675713,34.3498055005971,2022.0,11.0,20.0,4.0,0.0
Cairo,Moderate,24.984541078846146,25.008861451130397,2023.0,9.0,21.0,10.0,0.0
Luxor,Fatal,23.42854524713633,33.25012733214854,,2.0,27.0,6.0,0.0
Giza,Moderate,28.50854879725486,33.023106279618354,2023.0,8.0,26.0,20.0,0.0
Aswan,Minor,31.447861778482217,32.43271843179685,2023.0,9.0,,21.0,0.0
Aswan,Severe,29.736950570514907,30.282216650474894,2023.0,2.0,22.0,17.0,0.0
Giza,Fatal,41.870583997625005,30.706575856801045,2022.0,7.0,26.0,9.0,0.0
Luxor,Minor,31.194963897962246,32.127021112922854,2023.0,10.0,1.0,23.0,0.0
Aswan,Fatal,27.25059085934308,28.791164049743784,2022.0,10.0,4.0,1.0,0.0
Alexandria,Severe,26.036290264616454,28.114015159017484,2024.0,,9.0,22.0,0.0
Sharm El Sheikh,Moderate,25.07969267609843,34.128930263591535,2021.0,4.0,30.0,21.0,0.0
Alexandria,Moderate,30.548670241466407,25.827295695010463,2022.0,6.0,11.0,15.0,0.0
Cairo,Severe,28.639993799346456,25.62971389882537,2022.0,11.0,16.0,0.0,0.0
Aswan,Severe,29.091927508825695,29.76242018472772,2021.0,8.0,25.0,21.0,0.0
Alexandria,Minor,41.02166594363542,31.484427517680817,2023.0,4.0,21.0,21.0,0.0
Giza,Fatal,28.088459594985654,31.661279801686877,2023.0,12.0,8.0,3.0,0.0
Luxor,Severe,27.526273095100496,28.00003048974582,,9.0,22.0,5.0,0.0
Alexandria,Minor,26.586800774212126,25.489585512265457,2024.0,8.0,18.0,19.0,0.0
Cairo,Moderate,25.962391693643536,34.072427007422235,,2.0,4.0,14.0,0.0
Luxor,Moderate,23.756355271519293,34.135396173207475,2021.0,12.0,26.0,10.0,0.0
Aswan,Severe,28.2460951306445,25.48958652870304,2023.0,3.0,13.0,10.0,0.0
Aswan,Fatal,30.57787111766728,27.728764386870967,2020.0,,31.0,11.0,0.0
Alexandria,Severe,28.106430910434703,28.941177510408775,2020.0,12.0,3.0,11.0,0.0
Alexandria,Minor,24.654382630853924,26.867946030524653,2022.0,1.0,31.0,23.0,0.0
Aswan,Severe,29.313049280063616,29.568981559979107,2022.0,1.0,23.0,6.0,0.0
Giza,Severe,26.40435478276975,26.27896072507186,2024.0,6.0,30.0,21.0,0.0
Aswan,Severe,23.241734424519333,33.88234453314924,2021.0,5.0,,,0.0
Sharm El Sheikh,Minor,23.6779746804121,25.001128436984747,2024.0,5.0,28.0,15.0,0.0
Alexandria,Moderate,26.558440329794664,25.22222919930277,2022.0,3.0,25.0,22.0,0.0
Luxor,Fatal,28.714569850710642,27.022444030689666,2023.0,10.0,31.0,7.0,0.0
Cairo,Moderate,24.967812702634987,33.59284184176203,2022.0,10.0,18.0,5.0,0.0
Aswan,Fatal,29.030681484011573,32.29331705030263,2020.0,11.0,2.0,10.0,0.0
Giza,Moderate,27.574792112604484,,2023.0,9.0,10.0,14.0,0.0
Cairo,Fatal,28.273016691700704,29.973828538248974,2020.0,9.0,20.0,6.0,0.0
Cairo,Severe,31.08400806965075,12.148793155569257,2021.0,8.0,9.0,0.0,0.0
Cairo,Severe,22.799853390435985,11.312565311001974,2023.0,2.0,10.0,21.0,0.0
Giza,Moderate,26.806578537357815,27.76639760189902,2024.0,10.0,8.0,7.0,0.0
Aswan,Fatal,40.13378332901967,27.62821796809326,2024.0,6.0,25.0,21.0,0.0
Luxor,Fatal,24.942752041569065,34.890256698577105,2023.0,7.0,14.0,7.0,0.0
Giza,Severe,25.255585758004077,25.30800522472521,2022.0,5.0,5.0,,0.0
Luxor,Severe,26.036449709247467,31.035214789654887,2023.0,12.0,22.0,6.0,0.0
Sharm El Sheikh,Minor,23.946310238035284,25.79305518585832,,8.0,24.0,7.0,0.0
Alexandria,Moderate,26.300666258909,31.065827714859196,2020.0,9.0,6.0,20.0,0.0
Aswan,Minor,41.05997692423736,26.573742254951668,2023.0,6.0,1.0,22.0,0.0
Luxor,Minor,31.459612539030196,30.237351082397012,2023.0,1.0,15.0,6.0,0.0
Luxor,Severe,23.6607144009913,30.60433969737887,2020.0,11.0,,12.0,0.0
Alexandria,Minor,23.59321785789271,,2024.0,3.0,14.0,16.0,0.0
Luxor,Fatal,29.441597481867266,32.01263105641707,2024.0,2.0,8.0,,0.0
Aswan,Fatal,27.90624512095305,32.70700851559943,2023.0,5.0,12.0,15.0,0.0
Luxor,Severe,26.985131349556067,34.04024603986042,2024.0,11.0,25.0,18.0,0.0
Cairo,Minor,27.23039506876051,27.729235314787275,2020.0,5.0,13.0,19.0,0.0
Alexandria,Severe,28.699756093560786,32.73692866253831,2022.0,7.0,26.0,11.0,0.0
Alexandria,Minor,24.715099877281165,,2020.0,12.0,14.0,17.0,0.0
Aswan,Fatal,26.577255657043224,30.365676459014153,2023.0,5.0,30.0,9.0,0.0
Cairo,Severe,27.075556086105387,27.858631622237546,2020.0,2.0,27.0,5.0,0.0
Alexandria,Minor,30.98138832805941,31.26320240943617,2020.0,,8.0,12.0,0.0
Cairo,Fatal,22.429768590654824,31.319172006456487,2022.0,9.0,15.0,14.0,0.0
Giza,Severe,22.316412444343307,27.371141001180447,2021.0,,16.0,20.0,0.0
Aswan,Fatal,23.624827447445842,31.024744733574163,2022.0,10.0,28.0,0.0,0.0
Alexandria,Moderate,26.64075501280256,30.259063175941474,2023.0,3.0,8.0,5.0,0.0
Alexandria,Severe,28.047028612305937,29.07524445974903,2024.0,5.0,24.0,8.0,0.0
Aswan,Fatal,,26.71467965824181,2021.0,11.0,25.0,4.0,0.0
Cairo,Minor,26.67904568504679,30.067959875278078,2023.0,5.0,30.0,21.0,0.0
Luxor,Fatal,28.650017912154393,33.72866708140444,2021.0,3.0,3.0,9.0,0.0
Luxor,Fatal,23.607631322797914,27.05214853309359,2020.0,3.0,16.0,12.0,0.0
Alexandria,Severe,26.07370699736037,32.99405646979408,2021.0,11.0,,15.0,0.0
Aswan,Minor,28.61159349969482,31.74363542531338,2021.0,3.0,4.0,11.0,0.0
Luxor,Fatal,27.288648069255373,30.034416784203074,2021.0,9.0,,17.0,0.0
Aswan,Fatal,26.902129453285067,34.52024087391726,2021.0,3.0,27.0,2.0,0.0
Alexandria,Minor,22.22111391823334,30.44538413082541,2023.0,2.0,27.0,2.0,
Alexandria,Minor,23.803356202517488,29.510094311612214,2023.0,3.0,8.0,19.0,0.0
Sharm El Sheikh,Severe,28.721879615889687,26.799123792280888,2024.0,,27.0,11.0,0.0
Luxor,Minor,,26.292041371984595,2022.0,,21.0,13.0,0.0
Aswan,Fatal,22.29402916464266,29.88887930589665,2020.0,3.0,26.0,,0.0
Aswan,Minor,27.98562715444328,25.495893712601358,2023.0,5.0,26.0,15.0,0.0
Cairo,Moderate,23.70838241408309,,2020.0,6.0,1.0,2.0,0.0
Cairo,Severe,40.19125685244292,26.20618357063799,2021.0,10.0,,11.0,0.0
Sharm El Sheikh,Minor,30.032260742446475,29.615227057330713,2024.0,10.0,31.0,15.0,0.0
Luxor,Moderate,23.263996792484786,30.215896228153326,2024.0,2.0,5.0,13.0,0.0
Cairo,Fatal,29.876830031303506,27.492457519014003,2020.0,9.0,,8.0,0.0
Alexandria,Moderate,22.199499486411312,13.841776255150595,2022.0,12.0,10.0,12.0,0.0
Luxor,Severe,29.671684526261124,26.789007483470467,2022.0,2.0,4.0,2.0,0.0
Alexandria,Moderate,24.243122970345063,28.765571310750797,2020.0,2.0,29.0,21.0,0.0
Cairo,Severe,27.42177496827586,,2023.0,7.0,29.0,1.0,0.0
Alexandria,Severe,40.55065284778139,31.13921690765459,2022.0,10.0,6.0,12.0,0.0
Luxor,Fatal,23.15355705743138,31.995794314868835,2022.0,6.0,20.0,3.0,0.0
Sharm El Sheikh,Fatal,26.710930309755867,33.699178011227154,2020.0,1.0,13.0,3.0,0.0
Alexandria,Moderate,24.902501401761263,28.623992532288863,2021.0,10.0,19.0,6.0,0.0
Giza,Fatal,23.310015528995137,33.83141697624477,2021.0,11.0,11.0,5.0,0.0
Aswan,Severe,30.959515531421314,28.162593486122613,2022.0,4.0,1.0,18.0,0.0
Luxor,Fatal,30.28324143664082,30.914688905352428,,1.0,29.0,17.0,0.0
Aswan,Severe,24.795819740782107,,2024.0,,30.0,14.0,0.0
Aswan,Minor,28.888961520200297,32.0248050940107,2021.0,6.0,21.0,22.0,0.0
Alexandria,Minor,28.08690735681497,30.18999713966586,2023.0,4.0,18.0,5.0,0.0
Sharm El Sheikh,Severe,23.167915416267295,26.65141838036009,2023.0,9.0,14.0,20.0,0.0
Aswan,Moderate,30.0081712257915,11.809694576668326,2024.0,2.0,24.0,5.0,0.0
Sharm El Sheikh,Moderate,22.861712158780453,34.90071033660415,2021.0,1.0,5.0,7.0,0.0
Sharm El Sheikh,Severe,27.543402276903898,31.203026536436514,,4.0,16.0,22.0,0.0
Giza,Moderate,,28.248179821996956,2024.0,3.0,2.0,14.0,0.0
Cairo,Severe,28.635500651076118,28.714972226932748,2023.0,2.0,5.0,1.0,0.0
Luxor,Minor,23.629524256533326,28.363007083508627,2024.0,2.0,12.0,21.0,0.0
Alexandria,Severe,23.03689635268238,26.90235241544108,2022.0,11.0,11.0,21.0,0.0
Giza,Severe,22.708187523849084,,2021.0,3.0,5.0,20.0,0.0
Aswan,Minor,28.002443139273833,34.5466562559685,2022.0,11.0,5.0,2.0,0.0
Aswan,Fatal,30.751339281948162,27.300629148840336,2021.0,1.0,31.0,19.0,0.0
Giza,Moderate,22.47062778328482,32.71650759973922,2022.0,9.0,28.0,10.0,0.0
Alexandria,Fatal,27.75285627708978,26.945041785745975,,3.0,8.0,23.0,0.0
Luxor,Severe,28.85975580123151,26.617284866784566,2020.0,1.0,23.0,17.0,0.0
Luxor,Moderate,23.0064883759402,28.461329741850243,2023.0,3.0,31.0,6.0,
Alexandria,Severe,40.142661295726526,26.95710668593686,2022.0,1.0,21.0,15.0,0.0
Alexandria,Fatal,28.67207817256218,11.486316853450614,2024.0,6.0,4.0,7.0,0.0
Giza,Minor,30.14673557318092,33.627575933248266,2024.0,1.0,21.0,3.0,0.0
Luxor,Moderate,28.505471748389393,,2021.0,2.0,15.0,11.0,0.0
Sharm El Sheikh,Moderate,28.297348628712314,31.26220946521013,2020.0,7.0,20.0,11.0,0.0
Sharm El Sheikh,Fatal,28.133862018045953,10.238222281461736,2021.0,4.0,30.0,7.0,0.0
Sharm El Sheikh,Minor,22.85205224990095,33.48575773644051,2024.0,3.0,15.0,2.0,0.0
Aswan,Moderate,31.28725144528272,25.550693538973135,2021.0,9.0,28.0,2.0,0.0
Cairo,Severe,24.47703400088167,34.50399880370478,2023.0,12.0,1.0,10.0,0.0
Sharm El Sheikh,Fatal,26.46693268226211,28.934348904191246,2023.0,6.0,4.0,20.0,0.0
Alexandria,Severe,22.251175185099783,32.2660798470971,2024.0,6.0,2.0,9.0,0.0
Sharm El Sheikh,Moderate,24.06634603159811,10.7245670936807,2023.0,10.0,14.0,5.0,0.0
Cairo,Moderate,29.23811954367713,34.66611212584836,2021.0,9.0,6.0,8.0,0.0
Giza,Minor,30.70421236097026,10.100045530522436,2024.0,9.0,26.0,5.0,
Aswan,Fatal,23.09741762673093,30.120263062475743,2024.0,6.0,23.0,19.0,0.0
Cairo,Severe,29.419085652043393,29.824277906699916,2021.0,12.0,20.0,6.0,0.0
Alexandria,Severe,24.40694638184742,30.865414693373445,2021.0,2.0,14.0,0.0,0.0
Sharm El Sheikh,Fatal,23.3158069382101,32.8213524205314,2023.0,5.0,,4.0,0.0
Giza,Severe,24.98749858520562,28.623677197513416,2022.0,3.0,15.0,4.0,0.0
Giza,Fatal,29.303745915622255,26.531471126817316,,5.0,26.0,23.0,0.0
Alexandria,Fatal,31.47505182029382,28.770033348567694,2024.0,3.0,6.0,18.0,0.0
Giza,Severe,26.563350493297435,26.007945200116918,2024.0,4.0,12.0,16.0,0.0
Giza,Severe,27.877405910323244,27.265507528675606,2021.0,10.0,20.0,7.0,0.0
Giza,Moderate,29.19788467458473,32.617376093298745,2023.0,4.0,22.0,4.0,0.0
Alexandria,Severe,24.744905414928184,30.177907608361156,2020.0,12.0,22.0,9.0,
Sharm El Sheikh,Minor,31.138881880971912,31.17367981655747,2023.0,6.0,3.0,3.0,0.0
Luxor,Severe,29.573277830786186,26.411942740841358,2021.0,6.0,19.0,8.0,0.0
Cairo,Minor,31.364015994721676,34.50349373772675,2023.0,11.0,25.0,4.0,0.0
Luxor,Fatal,25.275022442794178,28.17637955111264,2020.0,2.0,29.0,21.0,0.0
Cairo,Severe,27.965819217288587,26.269969938578747,2020.0,2.0,18.0,21.0,0.0
Sharm El Sheikh,Moderate,24.648505304757204,31.672028612416227,2020.0,11.0,20.0,19.0,0.0
Sharm El Sheikh,Moderate,31.13631802189076,31.746400748352862,2024.0,9.0,5.0,4.0,0.0
Cairo,Fatal,24.12910290143493,31.375489995902992,,8.0,6.0,4.0,0.0
Cairo,Minor,27.651721520673416,25.538262591307905,2020.0,11.0,26.0,15.0,0.0
Giza,Fatal,29.007003643921237,32.68355140086176,2024.0,8.0,25.0,20.0,0.0
Alexandria,Minor,30.082627423549663,28.04702205901198,2023.0,12.0,20.0,16.0,0.0
Giza,Moderate,,28.88876437804545,2024.0,5.0,25.0,15.0,0.0
Alexandria,Moderate,31.29982263361112,27.00011928912488,2024.0,3.0,2.0,8.0,0.0
Cairo,Fatal,26.58941766526889,30.314399795166917,,11.0,7.0,16.0,0.0
Aswan,Moderate,27.735234553144906,31.2253958076353,2023.0,9.0,16.0,11.0,0.0
Luxor,Fatal,25.57352627152741,28.827029044010864,2020.0,2.0,5.0,0.0,0.0
Alexandria,Severe,23.390228658832953,26.268967172667324,,5.0,4.0,16.0,0.0
Aswan,Severe,28.002723129038788,33.425700745568456,2021.0,6.0,17.0,9.0,0.0
Sharm El Sheikh,Severe,,30.433922817321164,2023.0,10.0,15.0,3.0,0.0
Giza,Minor,31.48923742125135,28.729194624276563,2022.0,2.0,23.0,22.0,0.0
Cairo,Minor,27.218054410384518,30.89630023357609,2024.0,,7.0,4.0,0.0
Cairo,Moderate,30.18633753218929,27.564761161440845,2024.0,1.0,16.0,18.0,0.0
Sharm El Sheikh,Fatal,,30.47176676858783,2024.0,12.0,15.0,2.0,
Luxor,Minor,27.50502414381412,25.83168683717542,2020.0,10.0,22.0,19.0,0.0
Sharm El Sheikh,Moderate,30.915999718637064,27.699946856848655,2022.0,9.0,5.0,15.0,0.0
Alexandria,Minor,24.72397730230917,31.819395150673877,2020.0,2.0,24.0,22.0,0.0
Aswan,Minor,28.257317289403645,28.31211865887207,2023.0,1.0,3.0,4.0,0.0
Luxor,Minor,27.362523102834142,26.814792235902317,2024.0,10.0,13.0,20.0,0.0
Luxor,Minor,27.628472911396905,27.202698513932795,,7.0,5.0,,0.0
Sharm El Sheikh,Minor,29.974091571438912,26.358802496431245,2022.0,10.0,31.0,21.0,0.0
Sharm El Sheikh,Severe,25.51437369604449,28.388269891012055,2021.0,8.0,23.0,18.0,0.0
Giza,Moderate,,31.519772659087714,2024.0,11.0,28.0,19.0,0.0
Aswan,Minor,24.783164233954096,26.34542132355712,2022.0,2.0,25.0,9.0,0.0
Giza,Fatal,26.243764954924433,26.685337900649913,2024.0,8.0,19.0,17.0,0.0
Sharm El Sheikh,Minor,22.903225983188328,34.23104909705236,2024.0,5.0,27.0,8.0,
Cairo,Severe,23.426267045813727,,2021.0,2.0,,16.0,0.0
Sharm El Sheikh,Minor,27.414536928300556,31.22448899357734,2020.0,3.0,30.0,2.0,0.0
Cairo,Minor,23.832795930353903,29.88265359284265,2021.0,2.0,4.0,18.0,0.0
Giza,Fatal,30.74288862216573,30.830022788964953,2020.0,10.0,14.0,10.0,0.0
Luxor,Severe,28.295112074057464,,2024.0,12.0,4.0,4.0,0.0
Alexandria,Moderate,,29.849191378179164,2021.0,8.0,29.0,21.0,0.0
Alexandria,Moderate,24.436048531598118,28.370743624086483,2024.0,4.0,4.0,13.0,0.0
Cairo,Minor,24.681303737943654,31.58685071181598,2023.0,11.0,7.0,,0.0
Aswan,Severe,22.480445561415564,25.664122868832987,2021.0,3.0,30.0,23.0,0.0
Giza,Severe,30.179936361831807,26.304021836622336,2024.0,8.0,20.0,2.0,0.0
Sharm El Sheikh,Minor,28.88059954955147,30.163458455628405,2021.0,8.0,19.0,7.0,0.0
Giza,Minor,22.83940430586415,26.583804410963346,2023.0,9.0,15.0,13.0,0.0
Alexandria,Fatal,29.94265216090221,30.709488406306463,2021.0,4.0,2.0,0.0,
Sharm El Sheikh,Moderate,30.971939165564187,25.064544751854434,2022.0,6.0,23.0,3.0,0.0
Alexandria,Severe,25.340140381866068,27.043345926078867,2021.0,5.0,21.0,15.0,0.0
Luxor,Severe,25.20576568786533,26.205264995201574,2021.0,6.0,18.0,8.0,0.0
Sharm El Sheikh,Minor,26.436329157660857,28.50637571947275,2024.0,1.0,31.0,17.0,0.0
Sharm El Sheikh,Minor,40.88551434479477,26.148860020407636,2021.0,8.0,13.0,15.0,0.0
Giza,Severe,25.582374888347676,29.023816346481354,2020.0,3.0,11.0,0.0,0.0
Aswan,Fatal,27.54949946235682,28.984261825773544,2023.0,2.0,23.0,23.0,0.0
Cairo,Severe,28.823993633433965,27.198935783407638,2024.0,11.0,23.0,12.0,0.0
Giza,Minor,25.672663968766773,28.855868905303442,2024.0,9.0,24.0,6.0,0.0
Luxor,Severe,27.110971994710138,29.30691830017711,2021.0,7.0,8.0,14.0,0.0
Sharm El Sheikh,Minor,30.091578407504926,25.082649778947538,2023.0,,15.0,12.0,0.0
Aswan,Moderate,23.778463821615464,25.07389114829666,2022.0,1.0,11.0,23.0,0.0
Luxor,Severe,28.200088410144257,28.506350736701542,2024.0,9.0,13.0,7.0,0.0
Cairo,Severe,26.87049717404381,31.15511292490368,2023.0,12.0,16.0,16.0,0.0
Cairo,Minor,26.88327427429249,26.82479929030577,2024.0,6.0,28.0,21.0,0.0
Alexandria,Severe,26.50104413927395,25.035923055253875,2020.0,2.0,,17.0,0.0
Giza,Minor,26.52557422103285,31.617308356357647,2023.0,8.0,13.0,5.0,0.0
Giza,Fatal,30.180580240764105,,2024.0,4.0,18.0,,0.0
Luxor,Moderate,27.949294530586435,30.74703359025957,2024.0,12.0,18.0,19.0,0.0
Sharm El Sheikh,Moderate,26.333897347959894,26.098127609267024,2020.0,,28.0,9.0,0.0
Sharm El Sheikh,Severe,24.347052168021186,34.27635111724703,2024.0,4.0,10.0,,0.0
Alexandria,Moderate,26.366000656748323,34.603171973456625,,1.0,11.0,14.0,
Aswan,Minor,31.294566682481495,25.76331684995056,2022.0,5.0,29.0,13.0,0.0
Aswan,Minor,26.997879166166005,30.930086258411993,2022.0,10.0,13.0,7.0,0.0
Alexandria,Moderate,25.08617678375489,25.735413817358086,2023.0,1.0,11.0,9.0,0.0
Giza,Minor,31.045666905581395,34.461302331067515,2020.0,10.0,13.0,3.0,0.0
Alexandria,Minor,26.55849055049839,27.9708310942869,2023.0,5.0,18.0,8.0,0.0
Aswan,Minor,27.754639290373515,30.6357190195072,2022.0,1.0,8.0,21.0,0.0
Giza,Minor,,25.5023871144969,2022.0,5.0,7.0,22.0,0.0
Giza,Moderate,26.41878225470138,34.69215323393934,2020.0,1.0,29.0,11.0,0.0
Luxor,Fatal,23.892457546487616,30.805351468872395,2020.0,1.0,2.0,11.0,0.0
Luxor,Moderate,29.146055021045928,12.422740820611256,2021.0,,13.0,13.0,0.0
Luxor,Severe,26.801441022467635,13.97442795492471,2020.0,10.0,,10.0,0.0
Sharm El Sheikh,Moderate,31.338946249706535,34.28778460213268,2024.0,7.0,19.0,16.0,0.0
Sharm El Sheikh,Minor,29.472570853383147,25.53274313796198,2024.0,2.0,25.0,20.0,0.0
Aswan,Minor,24.3934357345596,27.363711535814282,2024.0,2.0,19.0,1.0,0.0
Cairo,Moderate,25.003897625982333,,,4.0,,14.0,0.0
Alexandria,Moderate,28.03538186564865,34.14396562956459,2021.0,2.0,9.0,16.0,
Cairo,Fatal,,30.354240300024337,2024.0,6.0,17.0,15.0,0.0
Aswan,Moderate,22.101328326686698,30.64444770253247,2024.0,6.0,28.0,3.0,0.0
Aswan,Fatal,23.734214255925714,25.70601140112043,2022.0,11.0,12.0,14.0,0.0
Cairo,Moderate,23.47158714977215,34.91053454898143,2023.0,12.0,14.0,3.0,0.0
Alexandria,Fatal,29.46292843132855,27.500106222732185,2023.0,5.0,19.0,16.0,0.0
Cairo,Fatal,41.794598811140816,29.30655700673494,2024.0,4.0,10.0,17.0,0.0
Giza,Fatal,28.738220448778982,31.36263194840333,2022.0,6.0,14.0,1.0,0.0
Sharm El Sheikh,Minor,,26.07260512503411,2022.0,9.0,23.0,17.0,
Aswan,Severe,25.414466679068866,27.298920857654508,2021.0,9.0,18.0,,0.0
Luxor,Minor,25.31501501944271,25.753574686344937,2020.0,11.0,11.0,5.0,0.0
Luxor,Moderate,41.765166130682935,27.179849285226684,2023.0,2.0,13.0,5.0,0.0
Sharm El Sheikh,Moderate,,28.915136663346118,,1.0,15.0,16.0,0.0
Luxor,Minor,26.430406418851,33.948121073709046,2021.0,3.0,12.0,17.0,0.0
Cairo,Minor,30.734960692652848,33.80652634416572,2023.0,12.0,15.0,15.0,0.0
Sharm El Sheikh,Minor,30.133336853489872,33.41519970310594,2021.0,3.0,14.0,11.0,0.0
Giza,Minor,26.855892449673732,33.36059624913521,2023.0,10.0,17.0,17.0,0.0
Luxor,Minor,24.219380612651992,28.352075387515022,2020.0,3.0,3.0,10.0,0.0
Alexandria,Severe,22.95818405714449,28.325480191533813,2021.0,2.0,5.0,20.0,0.0
Giza,Minor,29.77733822092415,,2020.0,9.0,11.0,22.0,0.0
Aswan,Fatal,31.273374379567482,29.863958993074938,2023.0,1.0,20.0,1.0,0.0
Giza,Fatal,24.942925773704317,27.948434543391528,2020.0,7.0,11.0,10.0,0.0
Sharm El Sheikh,Moderate,41.226654220418325,33.4089862286179,2023.0,,20.0,6.0,0.0
Cairo,Severe,25.929761233799432,31.690499694086114,2020.0,5.0,7.0,12.0,0.0
Sharm El Sheikh,Minor,27.06513049451665,31.608624657393506,2024.0,9.0,23.0,18.0,0.0
Luxor,Minor,31.354316806655476,30.400128085220032,2023.0,10.0,8.0,10.0,0.0
Sharm El Sheikh,Severe,25.672227022892294,31.342784740204557,2020.0,3.0,20.0,18.0,0.0
Alexandria,Fatal,24.08382437966238,29.99087122183689,2023.0,9.0,3.0,10.0,0.0
Sharm El Sheikh,Severe,23.880476593476033,28.017510669471996,2020.0,7.0,3.0,22.0,0.0
Sharm El Sheikh,Severe,29.644966524672913,25.54047838192527,2022.0,10.0,8.0,15.0,0.0
Cairo,Severe,30.22243841582354,33.9823422102684,2020.0,4.0,6.0,18.0,0.0
Sharm El Sheikh,Moderate,30.046836297000052,31.734094995590453,2023.0,4.0,21.0,2.0,0.0
Giza,Minor,27.56606824823081,30.910863268195335,2024.0,1.0,23.0,15.0,0.0
Luxor,Minor,30.557548205025828,27.317240295765682,2023.0,6.0,6.0,23.0,0.0
Luxor,Fatal,28.488122214398466,34.85992354506604,2021.0,10.0,31.0,15.0,0.0
Cairo,Fatal,23.891506468468517,34.44913411687837,2022.0,10.0,10.0,2.0,0.0
